name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
west bengal,2006-04-18,28.1,23.1,25.5,30.8,23.1,26.2,21,76.7,,0,0,,,,,14.8,,,55.2,3.2,,,,,2006-04-18T05:14:13,2006-04-18T17:57:57,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-19,33.1,23.1,27.6,36.2,23.1,29,21.5,71.1,,0,0,,,,,11.2,,,44.5,3.4,,,,,2006-04-19T05:13:23,2006-04-19T17:58:20,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-20,34.1,23.1,28.6,35.2,23.1,29.6,20.5,64.7,,0,0,,,,,11.2,,,18.8,3.3,,,,,2006-04-20T05:12:34,2006-04-20T17:58:43,0.72,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2006-04-21,36.1,24.1,29.7,39.6,24.1,31.4,20.9,62.7,,0,0,,,,,18.4,,,14.3,3.3,,,,,2006-04-21T05:11:46,2006-04-21T17:59:07,0.77,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2006-04-22,38.1,24.1,30.1,42.2,24.1,32.6,22.8,68.6,,0,0,,,,,18.4,,,24.2,3.2,,,,,2006-04-22T05:10:58,2006-04-22T17:59:30,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-23,34.1,22.1,28.2,40.7,22.1,31.3,22.8,74,,0,0,,,,,13,,,32.1,3.8,,,,,2006-04-23T05:10:11,2006-04-23T17:59:54,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-24,38.1,22.1,29.6,46.1,22.1,33.5,23.6,73.6,,0,0,,,,,18.4,,,35.8,3.2,,,,,2006-04-24T05:09:24,2006-04-24T18:00:18,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-25,35.1,23.1,29,40.8,23.1,31.9,21.9,67,,0,0,,,,,14.8,,,40.4,3.6,,,,,2006-04-25T05:08:39,2006-04-25T18:00:43,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-26,37.1,25.1,30.4,44.7,25.1,34.3,23.1,66.6,,0,0,,,,,25.9,,,43,3.6,,,,,2006-04-26T05:07:54,2006-04-26T18:01:07,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-27,36.1,26.1,30.8,43.5,26.1,35.3,24,69.2,,0,0,,,,,20.5,,,51.7,4,,,,,2006-04-27T05:07:10,2006-04-27T18:01:32,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-28,36.1,26.1,31,42.1,26.1,35.6,24.1,69.3,,0,0,,,,,9.4,,,36.1,3.5,,,,,2006-04-28T05:06:26,2006-04-28T18:01:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-29,37.1,28.1,31.6,42.2,31.4,36.6,23.6,64.3,,0,0,,,,,14.8,,,26.2,3.5,,,,,2006-04-29T05:05:44,2006-04-29T18:02:22,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-04-30,38.1,27.1,32.7,42.4,29.7,36.9,22.6,57.6,,0,0,,,,,13,,,16.5,3.9,,,,,2006-04-30T05:05:02,2006-04-30T18:02:47,0.05,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2006-05-01,38.1,28.1,32.1,46.1,33.7,38.7,24.9,67.9,,0,0,,,,,18.4,,,18.1,4.1,,,,,2006-05-01T05:04:21,2006-05-01T18:03:13,0.08,Clear,Clear conditions throughout the day.,clear-day,42809099999
west bengal,2006-05-02,37.1,28.1,32.5,44.8,32.8,38.6,24.4,64.4,,0,0,,,,,14.8,,,31.4,4.1,,,,,2006-05-02T05:03:41,2006-05-02T18:03:38,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-03,37.1,28.1,32.1,44.8,33.7,39.6,25.6,70.3,,0,0,,,,,18.4,,,34.6,4.1,,,,,2006-05-03T05:03:02,2006-05-03T18:04:04,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-04,38.1,27.1,32.3,47.8,32,40.7,26.1,71.5,,0,0,,,,,20.5,,,40.4,4.3,,,,,2006-05-04T05:02:24,2006-05-04T18:04:30,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-05,37.1,28.1,32.3,44.7,30.2,38.1,24,63.8,,0,0,,,,,18.4,,,45.2,4.4,,,,,2006-05-05T05:01:47,2006-05-05T18:04:57,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-06,36.1,27.1,31.7,44.8,28.9,38.4,24.8,67.5,,0,0,,,,,22.3,,,28.7,4.3,,,,,2006-05-06T05:01:11,2006-05-06T18:05:23,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-07,30.1,24.1,28,37.6,24.1,31.3,23,74.6,,0,0,,,,,18.4,,,70,4,,,,,2006-05-07T05:00:35,2006-05-07T18:05:50,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-08,33.1,23.1,28.4,38.2,23.1,31.1,22.8,73,,0,0,,,,,9.4,,,51.7,3.3,,,,,2006-05-08T05:00:01,2006-05-08T18:06:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-09,33.1,24.1,27.8,44,24.1,31.3,24.5,83.1,,0,0,,,,,14.8,,,80.5,2.6,,,,,2006-05-09T04:59:28,2006-05-09T18:06:43,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-10,35.1,20.1,29.9,42,20.1,34,23.8,67.3,,0,0,,,,,9.4,,,33,3,,,,,2006-05-10T04:58:55,2006-05-10T18:07:10,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-11,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-11T04:58:24,2006-05-11T18:07:37,0.48,,,,
west bengal,2006-05-12,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-12T04:57:54,2006-05-12T18:08:04,0.5,,,,
west bengal,2006-05-13,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-13T04:57:24,2006-05-13T18:08:32,0.5,,,,
west bengal,2006-05-14,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-14T04:56:56,2006-05-14T18:08:59,0.51,,,,
west bengal,2006-05-15,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-15T04:56:29,2006-05-15T18:09:26,0.53,,,,
west bengal,2006-05-16,34.1,27.1,30.7,39.5,29.7,35.6,23.7,67,,0,0,,,,,13,,,32.5,4.3,,,,,2006-05-16T04:56:03,2006-05-16T18:09:54,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-17,36.1,25.1,30.7,44,25.1,35.3,24.4,71.3,,0,0,,,,,11.2,,,35.2,4.3,,,,,2006-05-17T04:55:38,2006-05-17T18:10:21,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-18,36.1,28.1,31.5,43.3,33.7,37.7,25,71.2,,0,0,,,,,7.6,,,30.7,4.2,,,,,2006-05-18T04:55:14,2006-05-18T18:10:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42809099999
west bengal,2006-05-19,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-19T04:54:51,2006-05-19T18:11:16,0.7,,,,
west bengal,2006-05-20,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-20T04:54:30,2006-05-20T18:11:44,0.76,,,,
west bengal,2006-05-21,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-21T04:54:09,2006-05-21T18:12:11,0.82,,,,
west bengal,2006-05-22,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-22T04:53:50,2006-05-22T18:12:39,0.87,,,,
west bengal,2006-05-23,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-23T04:53:32,2006-05-23T18:13:06,0.92,,,,
west bengal,2006-05-24,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-24T04:53:14,2006-05-24T18:13:33,0.96,,,,
west bengal,2006-05-25,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-25T04:52:58,2006-05-25T18:14:00,0.99,,,,
west bengal,2006-05-26,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-26T04:52:44,2006-05-26T18:14:27,1,,,,
west bengal,2006-05-27,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-27T04:52:30,2006-05-27T18:14:54,0,,,,
west bengal,2006-05-28,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-28T04:52:17,2006-05-28T18:15:20,0.01,,,,
west bengal,2006-05-29,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-29T04:52:06,2006-05-29T18:15:46,0.03,,,,
west bengal,2006-05-30,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-30T04:51:55,2006-05-30T18:16:12,0.06,,,,
west bengal,2006-05-31,,,,,,,,,,,0,,,,,,,,,,,,,,2006-05-31T04:51:46,2006-05-31T18:16:38,0.1,,,,
west bengal,2006-06-01,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-01T04:51:38,2006-06-01T18:17:03,0.14,,,,
west bengal,2006-06-02,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-02T04:51:31,2006-06-02T18:17:28,0.18,,,,
west bengal,2006-06-03,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-03T04:51:26,2006-06-03T18:17:53,0.23,,,,
west bengal,2006-06-04,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-04T04:51:21,2006-06-04T18:18:17,0.28,,,,
west bengal,2006-06-05,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-05T04:51:17,2006-06-05T18:18:41,0.32,,,,
west bengal,2006-06-06,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-06T04:51:15,2006-06-06T18:19:05,0.37,,,,
west bengal,2006-06-07,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-07T04:51:13,2006-06-07T18:19:28,0.41,,,,
west bengal,2006-06-08,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-08T04:51:13,2006-06-08T18:19:50,0.44,,,,
west bengal,2006-06-09,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-09T04:51:14,2006-06-09T18:20:12,0.47,,,,
west bengal,2006-06-10,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-10T04:51:16,2006-06-10T18:20:33,0.49,,,,
west bengal,2006-06-11,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-11T04:51:18,2006-06-11T18:20:54,0.5,,,,
west bengal,2006-06-12,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-12T04:51:22,2006-06-12T18:21:14,0.51,,,,
west bengal,2006-06-13,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-13T04:51:27,2006-06-13T18:21:34,0.52,,,,
west bengal,2006-06-14,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-14T04:51:33,2006-06-14T18:21:53,0.55,,,,
west bengal,2006-06-15,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-15T04:51:40,2006-06-15T18:22:11,0.59,,,,
west bengal,2006-06-16,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-16T04:51:47,2006-06-16T18:22:28,0.64,,,,
west bengal,2006-06-17,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-17T04:51:56,2006-06-17T18:22:45,0.69,,,,
west bengal,2006-06-18,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-18T04:52:06,2006-06-18T18:23:01,0.75,,,,
west bengal,2006-06-19,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-19T04:52:16,2006-06-19T18:23:16,0.81,,,,
west bengal,2006-06-20,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-20T04:52:27,2006-06-20T18:23:31,0.86,,,,
west bengal,2006-06-21,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-21T04:52:40,2006-06-21T18:23:44,0.91,,,,
west bengal,2006-06-22,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-22T04:52:53,2006-06-22T18:23:57,0.95,,,,
west bengal,2006-06-23,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-23T04:53:06,2006-06-23T18:24:08,0.98,,,,
west bengal,2006-06-24,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-24T04:53:21,2006-06-24T18:24:19,1,,,,
west bengal,2006-06-25,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-25T04:53:36,2006-06-25T18:24:29,1,,,,
west bengal,2006-06-26,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-26T04:53:52,2006-06-26T18:24:38,0,,,,
west bengal,2006-06-27,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-27T04:54:09,2006-06-27T18:24:46,0.02,,,,
west bengal,2006-06-28,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-28T04:54:26,2006-06-28T18:24:53,0.04,,,,
west bengal,2006-06-29,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-29T04:54:45,2006-06-29T18:24:59,0.07,,,,
west bengal,2006-06-30,,,,,,,,,,,0,,,,,,,,,,,,,,2006-06-30T04:55:03,2006-06-30T18:25:03,0.11,,,,
west bengal,2006-07-01,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-01T04:55:22,2006-07-01T18:25:07,0.14,,,,
west bengal,2006-07-02,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-02T04:55:42,2006-07-02T18:25:10,0.19,,,,
west bengal,2006-07-03,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-03T04:56:03,2006-07-03T18:25:12,0.24,,,,
west bengal,2006-07-04,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-04T04:56:23,2006-07-04T18:25:12,0.28,,,,
west bengal,2006-07-05,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-05T04:56:45,2006-07-05T18:25:12,0.34,,,,
west bengal,2006-07-06,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-06T04:57:07,2006-07-06T18:25:10,0.38,,,,
west bengal,2006-07-07,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-07T04:57:29,2006-07-07T18:25:07,0.42,,,,
west bengal,2006-07-08,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-08T04:57:51,2006-07-08T18:25:03,0.46,,,,
west bengal,2006-07-09,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-09T04:58:14,2006-07-09T18:24:58,0.48,,,,
west bengal,2006-07-10,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-10T04:58:38,2006-07-10T18:24:52,0.5,,,,
west bengal,2006-07-11,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-11T04:59:01,2006-07-11T18:24:45,0.5,,,,
west bengal,2006-07-12,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-12T04:59:25,2006-07-12T18:24:36,0.52,,,,
west bengal,2006-07-13,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-13T04:59:49,2006-07-13T18:24:26,0.54,,,,
west bengal,2006-07-14,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-14T05:00:14,2006-07-14T18:24:16,0.58,,,,
west bengal,2006-07-15,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-15T05:00:38,2006-07-15T18:24:04,0.63,,,,
west bengal,2006-07-16,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-16T05:01:03,2006-07-16T18:23:50,0.68,,,,
west bengal,2006-07-17,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-17T05:01:28,2006-07-17T18:23:36,0.74,,,,
west bengal,2006-07-18,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-18T05:01:53,2006-07-18T18:23:20,0.79,,,,
west bengal,2006-07-19,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-19T05:02:18,2006-07-19T18:23:04,0.85,,,,
west bengal,2006-07-20,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-20T05:02:43,2006-07-20T18:22:46,0.9,,,,
west bengal,2006-07-21,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-21T05:03:09,2006-07-21T18:22:26,0.94,,,,
west bengal,2006-07-22,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-22T05:03:34,2006-07-22T18:22:06,0.97,,,,
west bengal,2006-07-23,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-23T05:03:59,2006-07-23T18:21:45,0.99,,,,
west bengal,2006-07-24,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-24T05:04:25,2006-07-24T18:21:22,1,,,,
west bengal,2006-07-25,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-25T05:04:50,2006-07-25T18:20:58,0,,,,
west bengal,2006-07-26,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-26T05:05:16,2006-07-26T18:20:34,0.01,,,,
west bengal,2006-07-27,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-27T05:05:41,2006-07-27T18:20:08,0.02,,,,
west bengal,2006-07-28,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-28T05:06:06,2006-07-28T18:19:40,0.05,,,,
west bengal,2006-07-29,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-29T05:06:31,2006-07-29T18:19:12,0.08,,,,
west bengal,2006-07-30,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-30T05:06:56,2006-07-30T18:18:43,0.12,,,,
west bengal,2006-07-31,,,,,,,,,,,0,,,,,,,,,,,,,,2006-07-31T05:07:21,2006-07-31T18:18:12,0.16,,,,
west bengal,2006-08-01,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-01T05:07:46,2006-08-01T18:17:41,0.21,,,,
west bengal,2006-08-02,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-02T05:08:10,2006-08-02T18:17:08,0.26,,,,
west bengal,2006-08-03,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-03T05:08:35,2006-08-03T18:16:35,0.31,,,,
west bengal,2006-08-04,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-04T05:08:59,2006-08-04T18:16:00,0.36,,,,
west bengal,2006-08-05,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-05T05:09:23,2006-08-05T18:15:24,0.4,,,,
west bengal,2006-08-06,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-06T05:09:47,2006-08-06T18:14:48,0.44,,,,
west bengal,2006-08-07,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-07T05:10:11,2006-08-07T18:14:10,0.47,,,,
west bengal,2006-08-08,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-08T05:10:34,2006-08-08T18:13:31,0.49,,,,
west bengal,2006-08-09,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-09T05:10:58,2006-08-09T18:12:52,0.5,,,,
west bengal,2006-08-10,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-10T05:11:21,2006-08-10T18:12:11,0.51,,,,
west bengal,2006-08-11,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-11T05:11:44,2006-08-11T18:11:30,0.53,,,,
west bengal,2006-08-12,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-12T05:12:06,2006-08-12T18:10:47,0.57,,,,
west bengal,2006-08-13,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-13T05:12:29,2006-08-13T18:10:04,0.62,,,,
west bengal,2006-08-14,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-14T05:12:51,2006-08-14T18:09:20,0.67,,,,
west bengal,2006-08-15,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-15T05:13:13,2006-08-15T18:08:35,0.72,,,,
west bengal,2006-08-16,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-16T05:13:35,2006-08-16T18:07:49,0.78,,,,
west bengal,2006-08-17,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-17T05:13:56,2006-08-17T18:07:03,0.83,,,,
west bengal,2006-08-18,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-18T05:14:18,2006-08-18T18:06:15,0.88,,,,
west bengal,2006-08-19,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-19T05:14:39,2006-08-19T18:05:27,0.92,,,,
west bengal,2006-08-20,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-20T05:14:59,2006-08-20T18:04:38,0.95,,,,
west bengal,2006-08-21,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-21T05:15:20,2006-08-21T18:03:49,0.98,,,,
west bengal,2006-08-22,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-22T05:15:40,2006-08-22T18:02:59,1,,,,
west bengal,2006-08-23,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-23T05:16:00,2006-08-23T18:02:08,1,,,,
west bengal,2006-08-24,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-24T05:16:20,2006-08-24T18:01:16,0,,,,
west bengal,2006-08-25,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-25T05:16:40,2006-08-25T18:00:24,0.01,,,,
west bengal,2006-08-26,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-26T05:17:00,2006-08-26T17:59:31,0.03,,,,
west bengal,2006-08-27,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-27T05:17:19,2006-08-27T17:58:38,0.06,,,,
west bengal,2006-08-28,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-28T05:17:38,2006-08-28T17:57:44,0.09,,,,
west bengal,2006-08-29,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-29T05:17:57,2006-08-29T17:56:50,0.13,,,,
west bengal,2006-08-30,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-30T05:18:16,2006-08-30T17:55:55,0.18,,,,
west bengal,2006-08-31,,,,,,,,,,,0,,,,,,,,,,,,,,2006-08-31T05:18:34,2006-08-31T17:54:59,0.23,,,,
west bengal,2006-09-01,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-01T05:18:52,2006-09-01T17:54:03,0.28,,,,
west bengal,2006-09-02,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-02T05:19:11,2006-09-02T17:53:07,0.33,,,,
west bengal,2006-09-03,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-03T05:19:29,2006-09-03T17:52:10,0.38,,,,
west bengal,2006-09-04,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-04T05:19:47,2006-09-04T17:51:13,0.42,,,,
west bengal,2006-09-05,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-05T05:20:05,2006-09-05T17:50:15,0.46,,,,
west bengal,2006-09-06,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-06T05:20:22,2006-09-06T17:49:18,0.49,,,,
west bengal,2006-09-07,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-07T05:20:40,2006-09-07T17:48:19,0.5,,,,
west bengal,2006-09-08,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-08T05:20:58,2006-09-08T17:47:21,0.51,,,,
west bengal,2006-09-09,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-09T05:21:15,2006-09-09T17:46:22,0.53,,,,
west bengal,2006-09-10,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-10T05:21:32,2006-09-10T17:45:23,0.55,,,,
west bengal,2006-09-11,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-11T05:21:50,2006-09-11T17:44:24,0.6,,,,
west bengal,2006-09-12,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-12T05:22:07,2006-09-12T17:43:25,0.65,,,,
west bengal,2006-09-13,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-13T05:22:24,2006-09-13T17:42:25,0.7,,,,
west bengal,2006-09-14,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-14T05:22:41,2006-09-14T17:41:25,0.76,,,,
west bengal,2006-09-15,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-15T05:22:59,2006-09-15T17:40:25,0.81,,,,
west bengal,2006-09-16,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-16T05:23:16,2006-09-16T17:39:25,0.86,,,,
west bengal,2006-09-17,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-17T05:23:33,2006-09-17T17:38:25,0.9,,,,
west bengal,2006-09-18,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-18T05:23:51,2006-09-18T17:37:25,0.94,,,,
west bengal,2006-09-19,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-19T05:24:08,2006-09-19T17:36:25,0.97,,,,
west bengal,2006-09-20,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-20T05:24:25,2006-09-20T17:35:25,0.99,,,,
west bengal,2006-09-21,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-21T05:24:43,2006-09-21T17:34:25,1,,,,
west bengal,2006-09-22,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-22T05:25:00,2006-09-22T17:33:25,0,,,,
west bengal,2006-09-23,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-23T05:25:18,2006-09-23T17:32:25,0,,,,
west bengal,2006-09-24,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-24T05:25:36,2006-09-24T17:31:25,0.02,,,,
west bengal,2006-09-25,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-25T05:25:54,2006-09-25T17:30:25,0.04,,,,
west bengal,2006-09-26,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-26T05:26:12,2006-09-26T17:29:26,0.07,,,,
west bengal,2006-09-27,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-27T05:26:30,2006-09-27T17:28:27,0.11,,,,
west bengal,2006-09-28,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-28T05:26:49,2006-09-28T17:27:27,0.15,,,,
west bengal,2006-09-29,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-29T05:27:08,2006-09-29T17:26:28,0.2,,,,
west bengal,2006-09-30,,,,,,,,,,,0,,,,,,,,,,,,,,2006-09-30T05:27:26,2006-09-30T17:25:30,0.25,,,,
west bengal,2006-10-01,,,,,,,,,,,0,,,,,,,,,,,,,,2006-10-01T05:27:46,2006-10-01T17:24:31,0.31,,,,
west bengal,2006-10-02,,,,,,,,,,,0,,,,,,,,,,,,,,2006-10-02T05:28:05,2006-10-02T17:23:33,0.36,,,,
west bengal,2006-10-03,,,,,,,,,,,0,,,,,,,,,,,,,,2006-10-03T05:28:25,2006-10-03T17:22:36,0.41,,,,
west bengal,2006-10-04,,,,,,,,,,,0,,,,,,,,,,,,,,2006-10-04T05:28:44,2006-10-04T17:21:38,0.45,,,,
west bengal,2006-10-05,,,,,,,,,,,0,,,,,,,,,,,,,,2006-10-05T05:29:05,2006-10-05T17:20:41,0.48,,,,
west bengal,2006-10-06,,,,,,,,,,,0,,,,,,,,,,,,,,2006-10-06T05:29:25,2006-10-06T17:19:45,0.5,,,,
